Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2007,12,14,5,839,845,1015,1005,DL,1615,N984DL,156,140,122,10,-6,ATL,IAH,689,15,19,0,,0,0,0,0,0,0
2007,12,14,5,557,600,711,719,DL,1616,N906DL,74,79,55,-8,-3,SDF,ATL,321,8,11,0,,0,0,0,0,0,0
2007,12,14,5,813,815,919,922,DL,1616,N906DL,66,67,39,-3,-2,ATL,CLT,227,7,20,0,,0,0,0,0,0,0
2007,12,14,5,827,830,949,1003,DL,1617,N960DL,82,93,66,-14,-3,IND,ATL,432,6,10,0,,0,0,0,0,0,0
2007,12,14,5,1423,1240,1726,1557,DL,1618,N994DL,183,197,164,89,103,FLL,BOS,1237,6,13,0,,0,5,0,0,0,84
2007,12,14,5,1050,910,1214,1045,DL,1619,N3766,84,95,67,89,100,CVG,ATL,373,6,11,0,,0,0,0,0,0,89
2007,12,14,5,1116,1111,1226,1224,DL,1620,N3751B,70,73,51,2,5,SLC,BOI,291,3,16,0,,0,0,0,0,0,0
2007,12,14,5,1252,1300,1537,1540,DL,1621,N377DA,105,100,89,-3,-8,ONT,SLC,558,4,12,0,,0,0,0,0,0,0
2007,12,14,5,1644,1655,2251,2320,DL,1621,N377DA,247,265,221,-29,-11,SLC,EWR,1968,7,19,0,,0,0,0,0,0,0
2007,12,14,5,800,805,950,1004,DL,1623,N654DL,110,119,84,-14,-5,FLL,ATL,581,8,18,0,,0,0,0,0,0,0
2007,12,14,5,1107,1054,1225,1222,DL,1623,N654DL,78,88,57,3,13,ATL,CVG,373,5,16,0,,0,0,0,0,0,0
2007,12,14,5,709,705,1422,1420,DL,1625,N655DL,253,255,221,2,4,LAX,CVG,1900,10,22,0,,0,0,0,0,0,0
2007,12,14,5,659,700,752,800,DL,1626,N903DE,113,120,91,-8,-1,ATL,ORD,606,7,15,0,,0,0,0,0,0,0
2007,12,14,5,1749,1655,2053,1950,DL,1628,N915DN,124,115,97,63,54,SAN,SLC,626,6,21,0,,0,12,0,9,0,42
2007,12,14,5,817,815,1332,1154,DL,1629,N994DL,315,219,194,98,2,BOS,FLL,1237,4,117,0,,0,0,0,98,0,0
2007,12,14,5,708,710,1005,1020,DL,1630,N3756,117,130,94,-15,-2,DFW,ATL,732,9,14,0,,0,0,0,0,0,0
2007,12,14,5,2248,2250,2258,2256,DL,1633,N3745B,70,66,46,2,-2,ATL,PNS,272,6,18,0,,0,0,0,0,0,0
2007,12,14,5,2033,2025,2026,2026,DL,1634,N921DL,53,61,27,0,8,ATL,HSV,151,4,22,0,,0,0,0,0,0,0
2007,12,14,5,1227,1225,1405,1353,DL,1635,N616DL,98,88,62,12,2,RDU,ATL,356,9,27,0,,0,0,0,0,0,0
2007,12,14,5,1326,1330,1450,1458,DL,1636,N920DE,84,88,62,-8,-4,TPA,ATL,406,12,10,0,,0,0,0,0,0,0
2007,12,14,5,2059,2100,2245,2231,DL,1637,N127DL,106,91,65,14,-1,ATL,MCO,403,11,30,0,,0,0,0,0,0,0
2007,12,14,5,1454,1455,2009,2009,DL,1638,N3751B,195,194,169,0,-1,SLC,CVG,1449,10,16,0,,0,0,0,0,0,0
2007,12,14,5,1606,1605,1917,1922,DL,1640,N945DL,131,137,108,-5,1,SAT,ATL,874,15,8,0,,0,0,0,0,0,0
2007,12,14,5,2011,2007,2124,2110,DL,1640,N945DL,73,63,36,14,4,ATL,CAE,191,6,31,0,,0,0,0,0,0,0
2007,12,14,5,1552,1544,1721,1714,DL,1641,N920DE,89,90,66,7,8,ATL,ORF,516,5,18,0,,0,0,0,0,0,0
2007,12,14,5,2030,2035,2216,2225,DL,1642,N687DL,286,290,257,-9,-5,ATL,ONT,1900,7,22,0,,0,0,0,0,0,0
2007,12,14,5,736,740,842,852,DL,1645,N3737C,66,72,45,-10,-4,BOI,SLC,291,7,14,0,,0,0,0,0,0,0
2007,12,14,5,654,700,1011,1015,DL,1646,N968DL,137,135,109,-4,-6,SAT,ATL,874,9,19,0,,0,0,0,0,0,0
2007,12,14,5,1057,1105,1233,1252,DL,1646,N968DL,96,107,69,-19,-8,ATL,PIT,526,6,21,0,,0,0,0,0,0,0
2007,12,14,5,1527,1530,1703,1702,DL,1647,N127DL,96,92,64,1,-3,ATL,MCO,403,8,24,0,,0,0,0,0,0,0
2007,12,14,5,2127,2130,446,500,DL,1648,N381DA,259,270,240,-14,-3,LAS,FLL,2174,8,11,0,,0,0,0,0,0,0
2007,12,14,5,755,800,902,917,DL,1650,N604DL,67,77,43,-15,-5,JAX,ATL,270,10,14,0,,0,0,0,0,0,0
2007,12,14,5,715,715,830,832,DL,1651,N3743H,75,77,52,-2,0,CLT,ATL,227,8,15,0,,0,0,0,0,0,0
2007,12,14,5,936,939,1001,956,DL,1651,N945DL,85,77,55,5,-3,ATL,PNS,272,4,26,0,,0,0,0,0,0,0
2007,12,14,5,1759,1800,2004,2013,DL,1652,N3764D,125,133,103,-9,-1,MCO,CVG,756,9,13,0,,0,0,0,0,0,0
2007,12,14,5,841,800,1154,1107,DL,1653,N995DL,193,187,169,47,41,BDL,PBI,1133,5,19,0,,0,0,41,6,0,0
2007,12,14,5,2119,2120,2136,2145,DL,1654,N3758Y,77,85,54,-9,-1,SLC,LAS,368,8,15,0,,0,0,0,0,0,0
2007,12,14,5,NA,710,NA,733,DL,1655,N917DE,NA,83,NA,NA,NA,ATL,MEM,332,0,0,1,A,0,0,0,0,0,0
2007,12,14,5,1650,1630,1827,1752,DL,1656,N999DN,97,82,62,35,20,ATL,CVG,373,8,27,0,,0,20,0,15,0,0
2007,12,14,5,1350,1345,1537,1550,DL,1657,N628DL,107,125,91,-13,5,ATL,PHL,665,3,13,0,,0,0,0,0,0,0
2007,12,14,5,NA,814,NA,1035,DL,1658,N917DE,NA,81,NA,NA,NA,MEM,ATL,332,0,0,1,A,0,0,0,0,0,0
2007,12,14,5,2237,2250,549,606,DL,1660,N393DA,252,256,232,-17,-13,SMF,ATL,2092,6,14,0,,0,0,0,0,0,0
2007,12,14,5,813,815,1000,1001,DL,1661,N628DL,107,106,80,-1,-2,ATL,MIA,595,6,21,0,,0,0,0,0,0,0
2007,12,14,5,1214,1218,1339,1340,DL,1663,N128DL,85,82,62,-1,-4,ATL,TPA,406,6,17,0,,0,0,0,0,0,0
2007,12,14,5,2323,2330,527,547,DL,1664,N6712B,244,257,217,-20,-7,SLC,JFK,1989,6,21,0,,0,0,0,0,0,0
2007,12,14,5,2112,2115,7,29,DL,1667,N651DL,175,194,138,-22,-3,JFK,MCO,944,4,33,0,,0,0,0,0,0,0
2007,12,14,5,1859,1820,2107,2021,DL,1668,N605DL,128,121,84,46,39,FLL,ATL,581,17,27,0,,0,0,0,7,0,39
2007,12,14,5,1312,1312,1516,1456,DL,1669,N654DL,304,284,272,20,0,CVG,LAX,1900,18,14,0,,0,0,0,20,0,0
2007,12,14,5,1328,1332,1513,1522,DL,1671,N968DL,105,110,84,-9,-4,PIT,ATL,526,9,12,0,,0,0,0,0,0,0
2007,12,14,5,2020,2000,2320,2257,DL,1672,N931DL,180,177,138,23,20,FLL,LGA,1076,20,22,0,,0,20,0,3,0,0
2007,12,14,5,1125,1030,1353,1304,DL,1673,N948DL,208,214,183,49,55,LGA,MSY,1183,4,21,0,,0,0,0,0,0,49
2007,12,14,5,1313,1314,1524,1513,DL,1676,N629DL,131,119,91,11,-1,BWI,ATL,576,15,25,0,,0,0,0,0,0,0
2007,12,14,5,1442,1432,1608,1552,DL,1677,N3766,86,80,44,16,10,CLT,ATL,227,12,30,0,,0,0,0,6,0,10
2007,12,14,5,1657,1700,1840,1828,DL,1677,N3766,103,88,65,12,-3,ATL,MCO,403,7,31,0,,0,0,0,0,0,0
2007,12,14,5,2100,2100,2248,2247,DL,1678,N384DA,228,227,210,1,0,CVG,SLC,1449,7,11,0,,0,0,0,0,0,0
2007,12,14,5,714,715,905,904,DL,1679,N928DL,111,109,84,1,-1,RIC,ATL,481,9,18,0,,0,0,0,0,0,0
2007,12,14,5,1137,1120,1619,1621,DL,1680,N959DL,162,181,142,-2,17,ABQ,ATL,1269,7,13,0,,0,0,0,0,0,0
2007,12,14,5,1210,1215,1336,1350,DL,1682,N913DL,86,95,65,-14,-5,ATL,IND,432,8,13,0,,0,0,0,0,0,0
2007,12,14,5,1205,1130,1503,1429,DL,1683,N907DL,118,119,93,34,35,MCI,ATL,692,7,18,0,,0,8,0,0,0,26
2007,12,14,5,1113,1114,1257,1250,DL,1685,N962DL,164,156,134,7,-1,ATL,SAT,874,4,26,0,,0,0,0,0,0,0
2007,12,14,5,605,610,914,906,DL,1686,N698DL,129,116,98,8,-5,LAX,SLC,590,11,20,0,,0,0,0,0,0,0
2007,12,14,5,1347,1342,1515,1511,DL,1687,N601DL,88,89,65,4,5,RDU,ATL,356,12,11,0,,0,0,0,0,0,0
2007,12,14,5,622,625,844,848,DL,1688,N627DL,82,83,65,-4,-3,LAS,SLC,368,7,10,0,,0,0,0,0,0,0
2007,12,14,5,948,950,1552,1616,DL,1688,N627DL,244,266,220,-24,-2,SLC,EWR,1968,6,18,0,,0,0,0,0,0,0
2007,12,14,5,730,725,1020,1028,DL,1689,N3738B,110,123,86,-8,5,SEA,SLC,689,5,19,0,,0,0,0,0,0,0
2007,12,14,5,1125,1125,1213,1215,DL,1689,N3738B,108,110,81,-2,0,SLC,SAN,626,3,24,0,,0,0,0,0,0,0
2007,12,14,5,558,600,853,858,DL,1690,N997DL,115,118,93,-5,-2,IAH,ATL,689,12,10,0,,0,0,0,0,0,0
2007,12,14,5,938,944,1116,1124,DL,1690,N999DN,158,160,132,-8,-6,ATL,MSP,906,7,19,0,,0,0,0,0,0,0
2007,12,14,5,1640,1640,1849,1845,DL,1691,N394DA,129,125,108,4,0,CVG,MCO,756,11,10,0,,0,0,0,0,0,0
2007,12,14,5,855,855,1100,1047,DL,1692,N6701,305,292,267,13,0,CVG,LAX,1900,17,21,0,,0,0,0,0,0,0
2007,12,14,5,710,715,1016,1014,DL,1693,N919DL,126,119,95,2,-5,MKE,ATL,669,7,24,0,,0,0,0,0,0,0
2007,12,14,5,1059,1105,1131,1147,DL,1693,N908DL,92,102,68,-16,-6,ATL,MSY,425,5,19,0,,0,0,0,0,0,0
2007,12,14,5,1222,1227,1438,1451,DL,1694,N908DL,76,84,55,-13,-5,MSY,ATL,425,12,9,0,,0,0,0,0,0,0
2007,12,14,5,1654,1700,1715,1716,DL,1695,N923DL,81,76,42,-1,-6,ATL,VPS,264,11,28,0,,0,0,0,0,0,0
2007,12,14,5,1749,1756,2003,2006,DL,1696,N923DL,74,70,41,-3,-7,VPS,ATL,264,21,12,0,,0,0,0,0,0,0
2007,12,14,5,658,700,1038,1026,DL,1697,N377DA,340,326,305,12,-2,EWR,SLC,1968,7,28,0,,0,0,0,0,0,0
2007,12,14,5,1122,1125,1202,1215,DL,1697,N377DA,100,110,70,-13,-3,SLC,ONT,558,13,17,0,,0,0,0,0,0,0
2007,12,14,5,1255,1245,1401,1351,DL,1698,N3766,66,66,43,10,10,ATL,CLT,227,7,16,0,,0,0,0,0,0,0
2007,12,14,5,2351,2136,804,556,DL,1699,N391DA,313,320,287,128,135,LAX,BOS,2611,8,18,0,,0,78,0,0,0,50
2007,12,14,5,1748,1750,2227,2134,DL,1700,N391DA,459,404,394,53,-2,BOS,LAX,2611,41,24,0,,0,0,0,53,0,0
2007,12,14,5,1421,1415,1555,1604,DL,1701,N907DA,154,169,136,-9,6,DFW,SLC,988,4,14,0,,0,0,0,0,0,0
2007,12,14,5,703,705,813,813,DL,1702,N3742C,70,68,42,0,-2,ATL,CLT,227,9,19,0,,0,0,0,0,0,0
2007,12,14,5,845,853,953,1009,DL,1703,N3742C,68,76,41,-16,-8,CLT,ATL,227,12,15,0,,0,0,0,0,0,0
2007,12,14,5,1642,1635,1921,1850,DL,1705,N903DA,279,255,254,31,7,PIT,SLC,1659,5,20,0,,0,7,0,24,0,0
2007,12,14,5,1427,1410,1659,1629,DL,1707,N665DN,152,139,102,30,17,PHL,ATL,665,13,37,0,,0,2,0,13,0,15
2007,12,14,5,758,800,934,938,DL,1708,N958DL,96,98,75,-4,-2,SRQ,ATL,445,7,14,0,,0,0,0,0,0,0
2007,12,14,5,1021,1025,1133,1139,DL,1708,N958DL,72,74,39,-6,-4,ATL,CLT,227,8,25,0,,0,0,0,0,0,0
2007,12,14,5,1258,1305,1242,1253,DL,1709,N961DL,44,48,29,-11,-7,ATL,BHM,134,3,12,0,,0,0,0,0,0,0
2007,12,14,5,1845,1850,2213,2158,DL,1710,N974DL,208,188,150,15,-5,FLL,JFK,1069,11,47,0,,0,0,0,15,0,0
2007,12,14,5,802,755,1147,1105,DL,1711,N982DL,225,190,161,42,7,LGA,PBI,1035,3,61,0,,0,0,7,35,0,0
2007,12,14,5,1417,1345,1619,1532,DL,1712,N390DA,242,227,219,47,32,CVG,SLC,1449,5,18,0,,0,32,0,15,0,0
2007,12,14,5,941,730,1017,817,DL,1713,N3766,36,47,25,120,131,CMH,CVG,116,4,7,0,,0,120,0,0,0,0
2007,12,14,5,915,910,1102,1039,DL,1713,N959DL,227,209,204,23,5,CVG,ABQ,1240,6,17,0,,0,0,0,23,0,0
2007,12,14,5,1141,1142,1838,1848,DL,1714,N3763D,237,246,210,-10,-1,SAN,CVG,1865,7,20,0,,0,0,0,0,0,0
2007,12,14,5,1931,1935,2045,2055,DL,1714,N380DA,74,80,56,-10,-4,CVG,DCA,411,5,13,0,,0,0,0,0,0,0
2007,12,14,5,656,700,934,935,DL,1715,N904DA,218,215,199,-1,-4,ORD,SLC,1249,5,14,0,,0,0,0,0,0,0
2007,12,14,5,1939,1941,2037,2045,DL,1716,N983DL,58,64,39,-8,-2,ATL,TLH,223,5,14,0,,0,0,0,0,0,0
2007,12,14,5,1419,1410,1520,1513,DL,1717,N3750D,61,63,38,7,9,GSP,ATL,153,12,11,0,,0,0,0,0,0,0
2007,12,14,5,1806,1810,1915,1931,DL,1718,N977DL,69,81,50,-16,-4,ATL,SDF,321,4,15,0,,0,0,0,0,0,0
2007,12,14,5,1730,1720,1937,1941,DL,1719,N904DL,127,141,113,-4,10,ROC,ATL,749,5,9,0,,0,0,0,0,0,0
2007,12,14,5,1644,1650,1822,1813,DL,1720,N912DN,98,83,73,9,-6,SLC,DEN,391,9,16,0,,0,0,0,0,0,0
2007,12,14,5,1859,1856,2059,2026,DL,1721,N912DN,120,90,75,33,3,DEN,SLC,391,6,39,0,,0,0,0,33,0,0
2007,12,14,5,1126,1131,1245,1252,DL,1722,N601DL,79,81,49,-7,-5,ATL,RDU,356,6,24,0,,0,0,0,0,0,0
2007,12,14,5,613,615,829,831,DL,1723,N924DL,136,136,114,-2,-2,ROC,ATL,749,9,13,0,,0,0,0,0,0,0
2007,12,14,5,912,916,944,954,DL,1723,N924DL,92,98,67,-10,-4,ATL,MSY,425,4,21,0,,0,0,0,0,0,0
2007,12,14,5,1947,1950,2143,2152,DL,1724,N3763D,116,122,89,-9,-3,CVG,BOS,752,8,19,0,,0,0,0,0,0,0
2007,12,14,5,2044,2045,2219,2211,DL,1725,N829MH,95,86,62,8,-1,ATL,TPA,406,4,29,0,,0,0,0,0,0,0
2007,12,14,5,1329,1330,1451,1502,DL,1726,N752AT,82,92,67,-11,-1,ATL,RIC,481,4,11,0,,0,0,0,0,0,0
2007,12,14,5,834,835,953,959,DL,1727,N643DL,199,204,175,-6,-1,ATL,DEN,1199,8,16,0,,0,0,0,0,0,0
2007,12,14,5,826,730,1309,1106,DL,1728,N399DA,463,396,376,123,56,BOS,LAX,2611,11,76,0,,0,0,0,123,0,0
2007,12,14,5,1247,1233,1334,1330,DL,1729,N3750D,47,57,33,4,14,ATL,GSP,153,4,10,0,,0,0,0,0,0,0
2007,12,14,5,843,845,1135,1148,DL,1730,N3739,112,123,92,-13,-2,DFW,ATL,732,10,10,0,,0,0,0,0,0,0
2007,12,14,5,1823,1805,1953,1939,DL,1732,N829MH,90,94,61,14,18,TPA,ATL,406,14,15,0,,0,0,0,0,0,0
2007,12,14,5,1137,1139,1317,1323,DL,1733,N704X,100,104,79,-6,-2,RIC,ATL,481,6,15,0,,0,0,0,0,0,0
2007,12,14,5,1428,1345,1835,1744,DL,1734,N948DL,187,179,156,51,43,MSY,LGA,1183,11,20,0,,0,0,0,8,0,43
2007,12,14,5,2235,2241,2352,2359,DL,1737,N665DN,77,78,61,-7,-6,ATL,MCO,403,3,13,0,,0,0,0,0,0,0
2007,12,14,5,1158,1200,1948,1941,DL,1738,N6702,290,281,258,7,-2,SEA,ATL,2182,10,22,0,,0,0,0,0,0,0
2007,12,14,5,806,745,1123,1046,DL,1741,N954DL,197,181,157,37,21,BDL,MCO,1050,7,33,0,,0,0,21,16,0,0
2007,12,14,5,1205,1207,1433,1430,DL,1742,N988DL,148,143,126,3,-2,RSW,CVG,879,10,12,0,,0,0,0,0,0,0
2007,12,14,5,1607,1610,1708,1716,DL,1743,N979DL,61,66,44,-8,-3,ATL,JAX,270,5,12,0,,0,0,0,0,0,0
2007,12,14,5,1747,1719,1909,1829,DL,1744,N630DL,82,70,43,40,28,ATL,JAX,270,5,34,0,,0,8,0,12,0,20
2007,12,14,5,1357,1400,1510,1504,DL,1745,N972DL,73,64,38,6,-3,SAV,ATL,215,23,12,0,,0,0,0,0,0,0
2007,12,14,5,1626,1600,1745,1717,DL,1745,N938DL,139,137,110,28,26,ATL,MCI,692,10,19,0,,0,24,0,2,0,2
2007,12,14,5,1025,1020,1156,1150,DL,1746,N657DL,91,90,66,6,5,TPA,ATL,406,9,16,0,,0,0,0,0,0,0
2007,12,14,5,632,630,1151,1012,DL,1747,N6703D,439,342,323,99,2,BOS,SLC,2105,7,109,0,,0,0,0,99,0,0
2007,12,14,5,1114,1110,1227,1226,DL,1747,N607DL,133,136,110,1,4,SLC,SEA,689,9,14,0,,0,0,0,0,0,0
2007,12,14,5,2028,2020,2148,2150,DL,1748,N665DN,80,90,58,-2,8,MCO,ATL,403,11,11,0,,0,0,0,0,0,0
2007,12,14,5,1700,1702,2053,2035,DL,1749,N696DA,353,333,322,18,-2,BOS,SLC,2105,5,26,0,,0,0,0,18,0,0
2007,12,14,5,1128,1135,1220,1230,DL,1750,N914DN,112,115,78,-10,-7,SLC,SNA,588,12,22,0,,0,0,0,0,0,0
2007,12,14,5,1102,1105,1233,1238,DL,1751,N983DL,91,93,74,-5,-3,SRQ,ATL,445,7,10,0,,0,0,0,0,0,0
2007,12,14,5,1321,1327,1428,1430,DL,1751,N983DL,127,123,101,-2,-6,ATL,ORD,606,6,20,0,,0,0,0,0,0,0
2007,12,14,5,1104,1105,1349,1345,DL,1752,N918DE,165,160,126,4,-1,MCO,LGA,950,21,18,0,,0,0,0,0,0,0
2007,12,14,5,1547,1550,1851,1912,DL,1753,N372DA,184,202,155,-21,-3,JFK,TPA,1005,3,26,0,,0,0,0,0,0,0
2007,12,14,5,1402,1220,1541,1409,DL,1754,N922DL,99,109,78,92,102,RSW,ATL,515,13,8,0,,0,92,0,0,0,0
2007,12,14,5,1112,1120,1211,1216,DL,1755,N912DN,119,116,91,-5,-8,SLC,SJC,585,10,18,0,,0,0,0,0,0,0
2007,12,14,5,1105,1020,1350,1313,DL,1756,N906DA,105,113,82,37,45,SEA,SLC,689,7,16,0,,0,6,0,0,0,31
2007,12,14,5,559,600,756,752,DL,1757,N690DL,117,112,90,4,-1,ORF,ATL,516,9,18,0,,0,0,0,0,0,0
2007,12,14,5,1015,1018,1119,1129,DL,1758,N710TW,64,71,45,-10,-3,JAX,ATL,270,9,10,0,,0,0,0,0,0,0
2007,12,14,5,800,750,1100,1047,DL,1759,N914DN,120,117,96,13,10,SNA,SLC,588,7,17,0,,0,0,0,0,0,0
2007,12,14,5,1325,1331,1558,1604,DL,1760,N913DN,213,213,194,-6,-6,ORD,SLC,1249,4,15,0,,0,0,0,0,0,0
2007,12,14,5,1647,1650,1737,1750,DL,1760,N913DN,110,120,79,-13,-3,SLC,SNA,588,16,15,0,,0,0,0,0,0,0
2007,12,14,5,1605,1605,1912,1907,DL,1763,N976DL,187,182,156,5,0,BDL,MCO,1050,10,21,0,,0,0,0,0,0,0
2007,12,14,5,615,610,923,906,DL,1764,N916DN,128,116,94,17,5,SFO,SLC,599,6,28,0,,0,0,0,17,0,0
2007,12,14,5,1008,1000,1343,1345,DL,1764,N916DN,155,165,118,-2,8,SLC,MSP,991,5,32,0,,0,0,0,0,0,0
2007,12,14,5,1515,1508,1627,1616,DL,1768,N376DA,72,68,38,11,7,ATL,CHS,259,5,29,0,,0,0,0,0,0,0
2007,12,14,5,2232,2235,40,33,DL,1769,N3742C,308,298,277,7,-3,ATL,LAX,1946,11,20,0,,0,0,0,0,0,0
2007,12,14,5,2116,2100,2156,2155,DL,1770,N905DA,100,115,77,1,16,SLC,SNA,588,7,16,0,,0,0,0,0,0,0
2007,12,14,5,1723,1725,2022,2017,DL,1771,N680DA,299,292,273,5,-2,BWI,SLC,1864,7,19,0,,0,0,0,0,0,0
2007,12,14,5,614,615,808,755,DL,1773,N988DL,114,100,78,13,-1,BWI,CVG,430,7,29,0,,0,0,0,0,0,0
2007,12,14,5,859,900,1118,1127,DL,1773,N988DL,139,147,120,-9,-1,CVG,RSW,879,6,13,0,,0,0,0,0,0,0
2007,12,14,5,1924,1905,2146,2129,DL,1774,N644DL,322,324,300,17,19,FLL,LAS,2174,5,17,0,,0,0,0,0,0,17
2007,12,14,5,1933,1905,2156,2151,DL,1775,N385DN,323,346,297,5,28,MCO,LAX,2217,14,12,0,,0,0,0,0,0,0
2007,12,14,5,621,620,915,901,DL,1776,N371DA,114,101,72,14,1,GEG,SLC,546,11,31,0,,0,0,0,0,0,0
2007,12,14,5,1041,1010,1633,1630,DL,1776,N371DA,232,260,211,3,31,SLC,PHL,1926,8,13,0,,0,0,0,0,0,0
2007,12,14,5,1256,1155,1554,1500,DL,1777,N904DE,178,185,159,54,61,PBI,BOS,1197,8,11,0,,0,54,0,0,0,0
2007,12,14,5,646,645,1419,1409,DL,1778,N6716C,273,264,226,10,1,SNA,ATL,1919,12,35,0,,0,0,0,0,0,0
2007,12,14,5,2154,2125,2319,2306,DL,1779,N913DN,85,101,67,13,29,SLC,PHX,507,5,13,0,,0,0,0,0,0,0
2007,12,14,5,851,855,1551,1604,DL,1780,N697DL,240,249,214,-13,-4,SNA,ATL,1919,12,14,0,,0,0,0,0,0,0
2007,12,14,5,1053,1015,1818,1753,DL,1781,N3731T,265,278,246,25,38,LAX,TPA,2158,4,15,0,,0,25,0,0,0,0
2007,12,14,5,1159,1205,1854,1909,DL,1782,N6707A,235,244,215,-15,-6,SNA,ATL,1919,10,10,0,,0,0,0,0,0,0
2007,12,14,5,659,700,1040,943,DL,1783,N948DL,221,163,141,57,-1,TPA,LGA,1011,59,21,0,,0,0,0,57,0,0
2007,12,14,5,1429,1430,2139,2142,DL,1784,N608DA,250,252,216,-3,-1,SNA,ATL,1919,7,27,0,,0,0,0,0,0,0
2007,12,14,5,2008,2011,2043,2048,DL,1785,N3743H,95,97,68,-5,-3,ATL,MSY,425,5,22,0,,0,0,0,0,0,0
2007,12,14,5,1609,1600,1902,1904,DL,1786,N946DL,173,184,144,-2,9,FLL,LGA,1076,12,17,0,,0,0,0,0,0,0
2007,12,14,5,741,745,1219,1114,DL,1787,N904DE,278,209,198,65,-4,BOS,PBI,1197,5,75,0,,0,0,0,65,0,0
2007,12,14,5,1329,1335,1518,1538,DL,1788,N961DL,49,63,28,-20,-6,BHM,ATL,134,13,8,0,,0,0,0,0,0,0
2007,12,14,5,1053,1055,1738,1744,DL,1789,N831MH,225,229,199,-6,-2,LAS,ATL,1747,7,19,0,,0,0,0,0,0,0
2007,12,14,5,2214,2210,549,537,DL,1791,N397DA,275,267,242,12,4,LAX,TPA,2158,3,30,0,,0,0,0,0,0,0
2007,12,14,5,1528,1530,1849,1905,DL,1792,N925DL,201,215,179,-16,-2,BOS,TPA,1185,4,18,0,,0,0,0,0,0,0
2007,12,14,5,1952,1950,2246,2246,DL,1792,N925DL,174,176,151,0,2,TPA,BOS,1185,7,16,0,,0,0,0,0,0,0
2007,12,14,5,728,715,904,859,DL,1793,N841MH,96,104,81,5,13,ATL,FLL,581,3,12,0,,0,0,0,0,0,0
2007,12,14,5,1018,1026,1155,1210,DL,1794,N618DL,97,104,83,-15,-8,RSW,ATL,515,5,9,0,,0,0,0,0,0,0
2007,12,14,5,1305,1301,1414,1420,DL,1794,N618DL,69,79,54,-6,4,ATL,RDU,356,4,11,0,,0,0,0,0,0,0
2007,12,14,5,1057,1050,1212,1217,DL,1795,N675DL,75,87,59,-5,7,RDU,ATL,356,7,9,0,,0,0,0,0,0,0
2007,12,14,5,717,720,1016,1022,DL,1796,N395DN,119,122,95,-6,-3,LAX,SLC,590,8,16,0,,0,0,0,0,0,0
2007,12,14,5,819,810,954,930,DL,1797,N657DL,95,80,66,24,9,ATL,TPA,406,6,23,0,,0,9,0,15,0,0
2007,12,14,5,1423,1420,1636,1630,DL,1798,N996DL,73,70,44,6,3,PNS,ATL,272,17,12,0,,0,0,0,0,0,0
2007,12,14,5,720,711,844,833,DL,1800,N128DL,84,82,63,11,9,ATL,MCO,403,7,14,0,,0,0,0,0,0,0
2007,12,14,5,2359,2330,746,724,DL,1802,N3767,287,294,261,22,29,LAS,BOS,2381,7,19,0,,0,0,0,0,0,22
2007,12,14,5,752,715,1040,940,DL,1803,N630DL,168,145,100,60,37,PHL,ATL,665,9,59,0,,0,0,0,60,0,0
2007,12,14,5,1107,1050,1213,1156,DL,1803,N688DL,66,66,39,17,17,ATL,SAV,215,4,23,0,,0,0,0,0,0,17
2007,12,14,5,1622,1625,1851,1852,DL,1804,N905DL,89,87,64,-1,-3,MSY,ATL,425,14,11,0,,0,0,0,0,0,0
2007,12,14,5,2154,2200,541,545,DL,1805,N666DN,287,285,257,-4,-6,LAX,FLL,2342,3,27,0,,0,0,0,0,0,0
2007,12,14,5,NA,1202,NA,1425,DL,1806,N904DA,NA,83,NA,NA,NA,LAS,SLC,368,0,0,1,A,0,0,0,0,0,0
2007,12,14,5,734,740,1110,1043,DL,1807,N925DL,216,183,157,27,-6,LGA,TPA,1011,3,56,0,,0,0,0,27,0,0
2007,12,14,5,657,700,933,952,DL,1808,N3731T,336,352,318,-19,-3,FLL,LAX,2342,6,12,0,,0,0,0,0,0,0
2007,12,14,5,2016,2016,2232,2233,DL,1809,N6707A,316,317,290,-1,0,ATL,SFO,2139,8,18,0,,0,0,0,0,0,0
2007,12,14,5,2329,2330,644,651,DL,1810,N6707A,255,261,238,-7,-1,SFO,ATL,2139,7,10,0,,0,0,0,0,0,0
2007,12,14,5,1646,1645,1741,1800,DL,1811,N987DL,115,135,90,-19,1,ATL,ORD,606,11,14,0,,0,0,0,0,0,0
2007,12,14,5,1514,1516,1741,1735,DL,1812,N951DL,147,139,117,6,-2,ATL,BDL,859,7,23,0,,0,0,0,0,0,0
2007,12,14,5,1517,1515,1726,1720,DL,1813,N988DL,129,125,106,6,2,CVG,TPA,773,4,19,0,,0,0,0,0,0,0
2007,12,14,5,1026,1034,1246,1255,DL,1814,N924DL,80,81,59,-9,-8,MSY,ATL,425,10,11,0,,0,0,0,0,0,0
2007,12,14,5,1355,1400,1459,1506,DL,1814,N924DL,64,66,44,-7,-5,ATL,CHS,259,5,15,0,,0,0,0,0,0,0
